0,0,0,502,113,-1,-3,-2803,0,0,0,0
4,0,0,502,113,-1,-3,-2519,0,0,0,0
8,0,0,501,114,-1,-3,-2264,0,0,0,0
12,0,0,502,114,-1,-3,-2034,0,0,0,0
16,0,0,500,114,-1,-3,-1828,0,0,0,0
20,0,0,500,114,-1,-3,-1642,0,0,0,0
24,0,0,500,113,-1,-3,-1476,0,0,0,0
28,0,0,498,113,-1,-2,-1327,0,0,0,0
32,0,0,498,112,-1,-1,-1193,0,0,0,0
36,0,0,497,111,0,-1,-1073,0,0,0,0
40,0,0,497,110,0,0,-965,0,0,0,0
44,0,0,497,108,1,1,-868,0,0,0,0
48,0,0,496,107,1,2,-781,0,0,0,0
52,0,0,496,105,2,3,-703,0,0,0,0
56,0,0,496,103,3,5,-632,0,0,0,0
60,0,0,496,101,4,6,-569,0,0,0,0
64,0,0,496,99,5,8,-512,0,0,0,0
68,0,0,496,97,7,9,-461,0,0,0,0
72,0,0,498,95,8,11,-414,0,0,0,0
76,0,0,499,93,9,13,-370,0,0,0,0
80,0,0,499,91,10,15,-331,0,0,0,0
84,0,0,500,88,12,17,-296,0,0,0,0
88,0,0,500,86,13,19,-263,0,0,0,0
92,0,0,500,83,14,21,-235,0,0,0,0
96,0,0,500,81,16,23,-209,0,0,0,0
100,0,0,500,78,17,25,-185,0,0,0,0
104,0,0,500,75,19,27,-164,0,0,0,0
108,0,0,500,72,20,29,-145,0,0,0,0
112,0,0,501,70,22,31,-127,0,0,0,0
116,0,0,501,67,23,34,-111,0,0,0,0
120,0,0,501,64,25,36,-97,0,0,0,0
124,0,0,503,61,26,39,-83,0,0,0,0
128,0,0,504,58,28,41,-70,0,0,0,0
132,0,0,504,55,29,43,-58,0,0,0,0
136,0,0,505,52,31,45,-46,0,0,0,0
140,0,0,506,49,33,48,-35,0,0,0,0
144,0,0,507,46,34,50,-25,0,0,0,0
148,0,0,507,43,36,53,-15,0,0,0,0
152,0,0,508,40,37,55,-6,0,0,0,0
156,0,0,508,36,39,57,1,0,0,0,0
160,0,0,510,33,40,59,10,0,0,0,0
164,0,0,510,30,42,62,18,0,0,0,0
168,0,0,511,27,43,64,25,0,0,0,0
172,0,0,512,24,44,66,33,0,0,0,0
176,0,0,514,20,46,68,41,0,0,0,0
180,0,0,514,18,47,70,48,0,0,0,0
184,0,0,516,15,48,72,56,0,0,0,0
188,0,0,517,12,49,74,63,0,0,0,0
192,0,0,518,9,51,76,71,0,0,0,0
196,0,0,520,6,52,78,79,0,0,0,0
